"","Std Sample Name","GSM ID","Primary Name","Study","Number of Read Pairs","Bio-rep","Pulldown or HiC","Restriction Enzyme","Cell Name","Cell Type","Organ","Biomaterial","Disease","5kb FC Loops (Unfiltered)","10kb FC Loops (Unfiltered)","25kb FC Loops (Unfiltered)","5kb FC Loops (Filtered)","10kb FC Loops (Filtered)","25kb FC Loops (Filtered)","5kb FH Loops (Unfiltered)","10kb FH Loops (Unfiltered)","25kb FH Loops (Unfiltered)","5kb FH Loops (Filtered)","10kb FH Loops (Filtered)","25kb FH Loops (Filtered)","5kb HiCCUPs Loops","10kb HiCCUPs Loops","25kb HiCCUPs Loops","1kb HiC Loops","5kb HiC Loops","5kb FC Longrange (Unfiltered)","10kb FC Longrange (Unfiltered)","25kb FC Longrange (Unfiltered)","5kb FC Longrange (Filtered)","10kb FC Longrange (Filtered)","25kb FC Longrange (Filtered)","5kb FH Longrange (Unfiltered)","10kb FH Longrange (Unfiltered)","25kb FH Longrange (Unfiltered)","5kb FH Longrange (Filtered)","10kb FH Longrange (Filtered)","25kb FH Longrange (Filtered)","5kb HiCCUPs Longrange","10kb HiCCUPs Longrange","25kb HiCCUPs Longrange","1kb HiC Longrange","5kb HiC Longrange","CP Peak Number","FH Peak Number","CP Peak BigBed","FH Peak BigBed","UUID","5kb FC QC Status (Unfiltered)","10kb FC QC Status (Unfiltered)","25kb FC QC Status (Unfiltered)","5kb FC QC Status (Filtered)","10kb FC QC Status (Filtered)","25kb FC QC Status (Filtered)","5kb FH QC Status (Unfiltered)","10kb FH QC Status (Unfiltered)","25kb FH QC Status (Unfiltered)","5kb FH QC Status (Filtered)","10kb FH QC Status (Filtered)","25kb FH QC Status (Filtered)","5kb HiCCUPs QC Status","10kb HiCCUPs QC Status","25kb HiCCUPs QC Status"
"","DND41.GSE165207.Homo_Sapiens.H3K27ac.b2","GSM5028230","DND41","Montefiori et al., 2021","256,264,966","2","H3K27ac","Arima","DND41_rep2 HiChIP","cell line","Undetermined","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","25426","30153","36817","18550","21364","22156","3405","3576","3400","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/DND41.GSE165207.Homo_Sapiens.H3K27ac.b2.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/DND41.GSE165207.Homo_Sapiens.H3K27ac.b2.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/DND41.GSE165207.Homo_Sapiens.H3K27ac.b2.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DND41.GSE165207.Homo_Sapiens.H3K27ac.b2.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DND41.GSE165207.Homo_Sapiens.H3K27ac.b2.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DND41.GSE165207.Homo_Sapiens.H3K27ac.b2.25000.hiccups.longrange.bed.gz","N/A","N/A","-1","34868","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","ee3b8a5d-21fa-4661-abba-1bae30ec4f80","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","RH4.GSE245495.Homo_Sapiens.H3K27ac.b1","GSM7843894","RH4","Pomella et al., 2023","358,414,184","1","H3K27ac","MNase","RH4, H3K27ac, HiChIP","Fusion-Positive Rhabdomyosarcoma","Musculature Of Body","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","280","883","2415","225","630","1653","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/RH4.GSE245495.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","6558","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","d5257891-57d9-4933-b3c6-aada9564b4bf","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Warning","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","HEK293-BlueActivation.GSE223259.Homo_Sapiens.DAXX.b2","GSM6944053","HEK293-BlueActivation","Liu et al., 2023","25,301,797","2","DAXX","MboI","HiChIP_BlueActivation_REPLICATE2","Undetermined","Kidney","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","37","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","b9fdff15-96cf-46f6-8d33-f42f359746f8","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","PP.GSE210525.Homo_Sapiens.STAG1.b2","GSM6431833","PP","Lyu et al., 2023","36,353,690","2","STAG1","DpnII","PP_SA1_HiChIP_Rep2","in vitro differentiated PP cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","1883","4018","9844","1705","3562","7769","1336","2812","3807","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/PP.GSE210525.Homo_Sapiens.STAG1.b2.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/PP.GSE210525.Homo_Sapiens.STAG1.b2.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/PP.GSE210525.Homo_Sapiens.STAG1.b2.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","23799","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","9b0ed26b-81f1-4de4-a64e-9ef247e9ce3e","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","B-Lymphocyte-EBV-Day0.GSE128952.Homo_Sapiens.RNA-Pol-II.biorep_merged","GSM4289850","B-Lymphocyte-EBV-Day0 (merged)","Wang et al., 2023","16,093,225","1","RNA-Pol-II","MboI","EBV Infection RNA PolII HiChIP Day 0 Replicate 1,EBV Infection RNA PolII HiChIP Day 0 Replicate 2","Resting B Lymphocytes","Immune-associated","Under Review","Undetermined","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","70","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","f5955ac8-1d2b-419c-bcff-638afb33d54a","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","VCaP_DHT_24hr.GSE172498.Homo_Sapiens.AR.b1","GSM5258002","VCaP_DHT_24hr","Wei et al., 2023","185,922,396","1","AR","MboI","VCaP_AR_HiChIP_DHT_24hr","Prostate cancer","Prostate","Cell Line","Prostate Carcinoma","-1","-1","-1","-1","-1","-1","1718","7218","33762","1280","4827","17188","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/VCaP_DHT_24hr.GSE172498.Homo_Sapiens.AR.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/VCaP_DHT_24hr.GSE172498.Homo_Sapiens.AR.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/VCaP_DHT_24hr.GSE172498.Homo_Sapiens.AR.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","26994","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","0185eff5-cbca-4261-85fb-d5fd097bd353","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","VCaP-AU-4h.GSE171591.Homo_Sapiens.H3K4me3.b1","GSM5229036","VCaP-AU-4h","Xiao et al., 2022","118,425,529","1","H3K4me3","MNase","VCaP_AU_4h_H3K4me4 (HiChIP-seq)","Undetermined","Prostate","Cell Line","Prostate Carcinoma","-1","-1","-1","-1","-1","-1","433","1387","6123","344","1025","3936","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","34371","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","0a22382a-05cc-41c0-a05d-fc668528a7ec","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","Th17.GSE101498.Homo_Sapiens.H3K27ac.b1","GSM2705053","Th17","Mumbach et al., 2017","92,821,305","1","H3K27ac","MboI","Th17 HiChIP H3K27ac biological replicate 1 technical replicate 1,Th17 HiChIP H3K27ac biological replicate 1 technical replicate 2","Sorted primary Th17 cells","Immune-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","11652","19420","28714","8683","13766","17218","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Th17.GSE101498.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Th17.GSE101498.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Th17.GSE101498.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","51897","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","238d7fe7-a13f-4362-80de-63290e10cf80","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","MB157-GSI.GSE116869.Homo_Sapiens.SMC1A.b1","GSM3263169","MB157-GSI","Petrovic et al., 2019","717,487,793","1","SMC1A","MboI","MB157_GSI_SMC1a_HiChIP","Triple-negative breast cancer cell line","Mammary Gland","Cell Line","Breast Cancer","-1","-1","-1","-1","-1","-1","3247","22048","71855","2309","12615","29108","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/MB157-GSI.GSE116869.Homo_Sapiens.SMC1A.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/MB157-GSI.GSE116869.Homo_Sapiens.SMC1A.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/MB157-GSI.GSE116869.Homo_Sapiens.SMC1A.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","10029","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","f875a0d1-d8d4-49c1-984c-a27880f246f9","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","SEM-IAA-6hrs.GSE201911.Homo_Sapiens.CTCF.b2","GSM6080945","SEM-IAA-6hrs","Hyle et al., 2023","107,815,989","2","CTCF","MboI","CTCF-HiCHIP-IAA-6hrs-Replicate 2","SEM","Undetermined","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","191","201","112","144","158","94","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/SEM-IAA-6hrs.GSE201911.Homo_Sapiens.CTCF.b2.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/SEM-IAA-6hrs.GSE201911.Homo_Sapiens.CTCF.b2.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/SEM-IAA-6hrs.GSE201911.Homo_Sapiens.CTCF.b2.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","747","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","d511cdc9-e2cc-4786-89c7-edb00e1b39cc","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Warning","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","LCL-CEU.PRJNA898623.Homo_Sapiens.H3K27ac.b1","PRJNA898623","LCL-CEU","Pettie et al., 2024","422,065,639","1","H3K27ac","MboI","Undetermined","Undetermined","Immune-associated","Under Review","Undetermined","-1","-1","-1","-1","-1","-1","14447","35114","73913","9087","18807","29867","1113","2469","4492","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/LCL-CEU.PRJNA898623.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/LCL-CEU.PRJNA898623.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/LCL-CEU.PRJNA898623.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","129194","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","1b787f22-2b4e-4498-ad4c-33739b12388e","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","H9-TFAP2A_KO.GSE225922.Homo_Sapiens.SMC1A.b2","GSM7060404","H9-TFAP2A_KO","Collier et al., 2023","322,072,406","2","SMC1A","MboI","TFAP2A_KO_rep2","Undetermined","Undetermined","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","10958","27782","94269","8286","18050","43331","3685","5241","8899","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-TFAP2A_KO.GSE225922.Homo_Sapiens.SMC1A.b2.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-TFAP2A_KO.GSE225922.Homo_Sapiens.SMC1A.b2.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-TFAP2A_KO.GSE225922.Homo_Sapiens.SMC1A.b2.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","75919","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","23bf3973-8df1-4246-8fed-e5aaabaf1cc2","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","hASC-Apple-Gluteofemoral_Subject8.GSE224777.Homo_Sapiens.H3K27ac.b1","GSM7031976","hASC-Apple-Gluteofemoral_Subject8","Halasz et al., 2024","42,494,084","1","H3K27ac","MboI","H3K27ac hiChIP from hASCs of apple shaped Subject 8 gluteofemoral depot","stem cells","Fat, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","10","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","81647000-7af0-4ff2-b369-f3197153cbca","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.biorep_merged","GSM4142029","KBM7-MED14-dTAG_2h_dTAG7 (merged)","Jaeger et al., 2020","343,139,175","1","H3K27ac","MboI","H3K27ac_HiChIP_MED14-dTAG_2h_dTAG7_A,H3K27ac_HiChIP_MED14-dTAG_2h_dTAG7_B","chronic myeloid leukemia cell line","Blood","Cell Line","Leukemia","-1","-1","-1","-1","-1","-1","82365","121413","121705","50393","62045","49296","5212","5915","5031","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","135304","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","3697adcd-c3f8-44b6-ab67-11b0be6a0f22","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","hASC-Apple-Abdominal_Subject7.GSE224777.Homo_Sapiens.H3K27ac.b1","GSM7031955","hASC-Apple-Abdominal_Subject7","Halasz et al., 2024","101,215,398","1","H3K27ac","MboI","H3K27ac hiChIP from hASCs of apple shaped Subject 7 abdominal depot","stem cells","Fat, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","25","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","5f6dce3f-fcd8-4a1f-a5f1-dd81df477306","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","D12.GSE183993.Homo_Sapiens.KLF1.b2","GSM5575503","D12","Li et al., 2023","60,816,961","2","KLF1","MboI","D12_HiChIP_KLF1_rep2","Day12 CD34+ cells","Blood","Under Review","Undetermined","-1","-1","-1","-1","-1","-1","1076","1776","3007","895","1475","2343","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/D12.GSE183993.Homo_Sapiens.KLF1.b2.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/D12.GSE183993.Homo_Sapiens.KLF1.b2.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/D12.GSE183993.Homo_Sapiens.KLF1.b2.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","12524","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","09312dfe-74d7-47ce-a252-0b442ac0cb01","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
